Year,Month,Provider Parent Org Code,Provider Parent Name,Treatment Function Name,Total waiting > 52 weeks,Total waiting > 18 weeks
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Neurosurgery,2,19
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Ophthalmology,150,1993
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Oral Surgery,292,1456
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Other,157,2183
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Plastic Surgery,6,170
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Rheumatology,1,202
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Thoracic Medicine,4,231
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Total,1599,16819
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Trauma & Orthopaedics,292,2291
2020,Nov,QPM,NORTHAMPTONSHIRE STP,Urology,107,1023
2020,Nov,QR1,GLOUCESTERSHIRE STP,Cardiology,15,881
2020,Nov,QR1,GLOUCESTERSHIRE STP,Cardiothoracic Surgery,0,1
2020,Nov,QR1,GLOUCESTERSHIRE STP,Dermatology,6,1200
2020,Nov,QR1,GLOUCESTERSHIRE STP,"Ear, Nose & Throat (ENT)",84,1708
2020,Nov,QR1,GLOUCESTERSHIRE STP,Gastroenterology,41,1822
2020,Nov,QR1,GLOUCESTERSHIRE STP,General Medicine,0,13
2020,Nov,QR1,GLOUCESTERSHIRE STP,General Surgery,25,355
2020,Nov,QR1,GLOUCESTERSHIRE STP,Geriatric Medicine,0,0
2020,Nov,QR1,GLOUCESTERSHIRE STP,Gynaecology,81,921
2020,Nov,QR1,GLOUCESTERSHIRE STP,Neurology,0,140
2020,Nov,QR1,GLOUCESTERSHIRE STP,Ophthalmology,119,1943
2020,Nov,QR1,GLOUCESTERSHIRE STP,Oral Surgery,416,2108
2020,Nov,QR1,GLOUCESTERSHIRE STP,Other,971,6181
2020,Nov,QR1,GLOUCESTERSHIRE STP,Rheumatology,10,556
2020,Nov,QR1,GLOUCESTERSHIRE STP,Thoracic Medicine,0,73
2020,Nov,QR1,GLOUCESTERSHIRE STP,Total,3000,24776
2020,Nov,QR1,GLOUCESTERSHIRE STP,Trauma & Orthopaedics,1215,6082
2020,Nov,QR1,GLOUCESTERSHIRE STP,Urology,17,792
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Cardiology,109,1374
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Cardiothoracic Surgery,29,336
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Dermatology,60,1257
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,"Ear, Nose & Throat (ENT)",864,6906
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Gastroenterology,281,3557
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,General Medicine,18,504
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,General Surgery,773,5942
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Geriatric Medicine,0,24
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Gynaecology,500,5184
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Neurology,79,1309
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Neurosurgery,91,517
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Ophthalmology,1496,11485
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Oral Surgery,451,4776
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Other,1136,8262
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Plastic Surgery,5,173
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Rheumatology,4,278
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Thoracic Medicine,22,574
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Total,9969,72566
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Trauma & Orthopaedics,2954,15280
2020,Nov,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Urology,1097,4828
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Cardiology,264,3381
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Cardiothoracic Surgery,7,529
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Dermatology,125,1278
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),"Ear, Nose & Throat (ENT)",1240,6435
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Gastroenterology,109,1841
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),General Medicine,6,62
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),General Surgery,1219,6747
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Geriatric Medicine,0,66
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Gynaecology,801,5251
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Neurology,80,1208
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Neurosurgery,134,901
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Ophthalmology,163,1970
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Oral Surgery,543,1512
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Other,2281,14177
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Plastic Surgery,216,1441
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Rheumatology,44,864
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Thoracic Medicine,6,1553
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Total,9308,61481
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Trauma & Orthopaedics,1647,8559
2020,Nov,QRV,NORTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Urology,423,3706
2020,Nov,QSL,SOMERSET STP,Cardiology,18,450
2020,Nov,QSL,SOMERSET STP,Cardiothoracic Surgery,0,6
2020,Nov,QSL,SOMERSET STP,Dermatology,19,107
2020,Nov,QSL,SOMERSET STP,"Ear, Nose & Throat (ENT)",316,2144
2020,Nov,QSL,SOMERSET STP,Gastroenterology,49,481
2020,Nov,QSL,SOMERSET STP,General Medicine,0,43
2020,Nov,QSL,SOMERSET STP,General Surgery,578,2655
2020,Nov,QSL,SOMERSET STP,Geriatric Medicine,2,55
2020,Nov,QSL,SOMERSET STP,Gynaecology,174,1157
2020,Nov,QSL,SOMERSET STP,Neurology,26,680
2020,Nov,QSL,SOMERSET STP,Ophthalmology,1193,3987
2020,Nov,QSL,SOMERSET STP,Other,795,2742
2020,Nov,QSL,SOMERSET STP,Plastic Surgery,12,76
2020,Nov,QSL,SOMERSET STP,Rheumatology,30,364
2020,Nov,QSL,SOMERSET STP,Thoracic Medicine,9,259
2020,Nov,QSL,SOMERSET STP,Total,4101,20401
2020,Nov,QSL,SOMERSET STP,Trauma & Orthopaedics,694,4348
2020,Nov,QSL,SOMERSET STP,Urology,186,847
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Cardiology,75,1489
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Cardiothoracic Surgery,10,100
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Dermatology,5,759
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,"Ear, Nose & Throat (ENT)",693,5397
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Gastroenterology,55,1597
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,General Medicine,0,0
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,General Surgery,283,2184
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Geriatric Medicine,0,76
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Gynaecology,78,2229
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Neurology,1,20
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Neurosurgery,6,231
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Ophthalmology,575,7660
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Oral Surgery,123,1655
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Other,430,4052
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Plastic Surgery,17,245
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Rheumatology,1,397
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Thoracic Medicine,29,1103
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Total,3389,38854
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Trauma & Orthopaedics,741,7708
2020,Nov,QT1,NOTTINGHAM AND NOTTINGHAMSHIRE HEALTH AND CARE STP,Urology,267,1952
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Cardiology,12,336
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Dermatology,1,183
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),"Ear, Nose & Throat (ENT)",67,957
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Gastroenterology,8,290
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),General Medicine,0,1
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),General Surgery,65,579
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Geriatric Medicine,0,34
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Gynaecology,1,308
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Neurology,2,271
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Ophthalmology,65,1261
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Oral Surgery,27,1679
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Other,77,1449
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Rheumatology,0,87
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Thoracic Medicine,2,42
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Total,1028,11976
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Trauma & Orthopaedics,467,3485
2020,Nov,QT6,CORNWALL AND THE ISLES OF SCILLY HEALTH & SOCIAL CARE PARTNERSHIP (STP),Urology,234,1014
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Cardiology,7,361
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Cardiothoracic Surgery,0,39
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Dermatology,22,1149
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP","Ear, Nose & Throat (ENT)",2799,8843
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Gastroenterology,139,7666
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",General Medicine,3,346
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",General Surgery,685,5116
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Geriatric Medicine,0,49
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Gynaecology,264,3091
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Neurology,34,1114
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Neurosurgery,73,418
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Ophthalmology,4257,14022
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Oral Surgery,328,1636
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Other,1991,9433
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Plastic Surgery,803,2442
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Rheumatology,17,964
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Thoracic Medicine,12,291
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Total,14581,73270
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Trauma & Orthopaedics,2750,12245
2020,Nov,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Urology,397,4045
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Cardiology,108,1711
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Cardiothoracic Surgery,0,34
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Dermatology,116,2515
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,"Ear, Nose & Throat (ENT)",164,3670
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Gastroenterology,22,2113
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,General Medicine,0,14
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,General Surgery,264,4679
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Geriatric Medicine,0,33
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Gynaecology,151,2531
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Neurology,12,388
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Ophthalmology,665,5774
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Oral Surgery,310,4568
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Other,291,5336
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Plastic Surgery,14,428
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Rheumatology,1,606
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Thoracic Medicine,1,248
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Total,2650,43660
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Trauma & Orthopaedics,191,4901
2020,Nov,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Urology,340,4111
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Cardiology,53,1252
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Cardiothoracic Surgery,1,213
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Dermatology,118,1269
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,"Ear, Nose & Throat (ENT)",1062,3591
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Gastroenterology,452,2159
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,General Medicine,2,35
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,General Surgery,318,2145
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Geriatric Medicine,2,89
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Gynaecology,92,1004
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Neurology,3,235
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Neurosurgery,47,562
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Ophthalmology,2186,7608
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Oral Surgery,356,1815
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Other,1224,7614
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Plastic Surgery,133,920
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Rheumatology,4,354
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Thoracic Medicine,4,426
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Total,8114,39638
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Trauma & Orthopaedics,1188,5411
2020,Nov,QUE,CAMBRIDGESHIRE AND PETERBOROUGH STP,Urology,869,2936
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Cardiology,463,2425
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Cardiothoracic Surgery,25,364
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Dermatology,22,272
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP","Ear, Nose & Throat (ENT)",194,1748
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Gastroenterology,181,1857
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",General Medicine,0,5
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",General Surgery,148,1164
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Geriatric Medicine,0,34
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Gynaecology,494,2801
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Neurology,61,586
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Neurosurgery,314,966
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Ophthalmology,407,4159
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Oral Surgery,815,4918
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Other,1949,11218
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Plastic Surgery,49,798
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Rheumatology,1,150
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Thoracic Medicine,2,482
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Total,7957,44893
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Trauma & Orthopaedics,2501,8683
2020,Nov,QUY,"BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",Urology,331,2263
2020,Nov,QVV,DORSET STP,Cardiology,10,960
2020,Nov,QVV,DORSET STP,Cardiothoracic Surgery,0,9
2020,Nov,QVV,DORSET STP,Dermatology,232,1577
2020,Nov,QVV,DORSET STP,"Ear, Nose & Throat (ENT)",1386,4735
2020,Nov,QVV,DORSET STP,Gastroenterology,23,510
2020,Nov,QVV,DORSET STP,General Medicine,68,1021
2020,Nov,QVV,DORSET STP,General Surgery,902,4475
2020,Nov,QVV,DORSET STP,Geriatric Medicine,1,35
2020,Nov,QVV,DORSET STP,Gynaecology,752,2845
2020,Nov,QVV,DORSET STP,Neurology,13,234
2020,Nov,QVV,DORSET STP,Ophthalmology,608,2934
2020,Nov,QVV,DORSET STP,Oral Surgery,1929,3969
2020,Nov,QVV,DORSET STP,Other,1084,3363
2020,Nov,QVV,DORSET STP,Plastic Surgery,0,0
2020,Nov,QVV,DORSET STP,Rheumatology,3,206
2020,Nov,QVV,DORSET STP,Thoracic Medicine,17,276
2020,Nov,QVV,DORSET STP,Total,10114,37615
2020,Nov,QVV,DORSET STP,Trauma & Orthopaedics,2836,8991
2020,Nov,QVV,DORSET STP,Urology,250,1475
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Cardiology,369,3098
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Cardiothoracic Surgery,0,0
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Dermatology,127,3231
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),"Ear, Nose & Throat (ENT)",520,4081
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Gastroenterology,147,2422
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),General Medicine,0,756
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),General Surgery,403,3049
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Geriatric Medicine,0,23
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Gynaecology,250,2938
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Neurology,17,779
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Neurosurgery,70,1044
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Ophthalmology,81,2372
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Oral Surgery,50,612
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Other,1081,11042
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Plastic Surgery,163,806
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Rheumatology,34,949
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Thoracic Medicine,11,506
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Total,3769,44525
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Trauma & Orthopaedics,275,4935
2020,Nov,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Urology,171,1882
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Cardiology,53,1206
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Cardiothoracic Surgery,1,65
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Dermatology,76,1373
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),"Ear, Nose & Throat (ENT)",1345,5971
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Gastroenterology,96,2414
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),General Medicine,0,32
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),General Surgery,1322,5278
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Geriatric Medicine,0,60
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Gynaecology,801,4162
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Neurology,85,1147
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Neurosurgery,19,128
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Ophthalmology,457,4094
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Oral Surgery,636,3014
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Other,1985,15282
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Plastic Surgery,578,2846
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Rheumatology,13,393
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Thoracic Medicine,18,833
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Total,11207,63344
2020,Nov,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Trauma & Orthopaedics,2943,10871
